resultid,resultdate,winner1id,loser1id,winnerset1,winnerset2,winnerset3,winnerset4,winnerset5,loserset1,loserset2,loserset3,loserset4,loserset5
11019598,1/14/2018,9674,254189,6,2,7,0,0,4,6,6,0,0
11019600,1/14/2018,206781,252053,6,6,0,0,0,3,4,0,0,0
11019601,1/14/2018,217470,4075,6,6,0,0,0,3,3,0,0,0
11019602,1/14/2018,4984,57534,5,7,6,0,0,7,6,4,0,0
11019604,1/14/2018,3476,217515,5,6,6,0,0,7,1,4,0,0
11019605,1/14/2018,95375,49924,7,3,7,0,0,5,6,6,0,0
11019606,1/14/2018,3659,4309,6,6,0,0,0,1,2,0,0,0
11019608,1/14/2018,54171,298703,6,2,7,0,0,2,6,6,0,0
11019609,1/14/2018,3867,9674,6,6,0,0,0,2,4,0,0,0
11019610,1/14/2018,206781,83713,7,6,0,0,0,5,4,0,0,0
11019612,1/14/2018,3476,3977,6,7,0,0,0,4,6,0,0,0
11019613,1/14/2018,3659,95375,6,6,0,0,0,4,4,0,0,0
11019614,1/14/2018,54171,58977,6,6,0,0,0,4,2,0,0,0
11019615,1/14/2018,3867,206781,6,6,0,0,0,3,4,0,0,0
11019616,1/14/2018,217470,3476,7,0,6,0,0,6,6,3,0,0
11019617,1/14/2018,3659,54171,6,4,6,0,0,3,6,2,0,0
11019618,1/14/2018,3867,217470,6,6,0,0,0,2,2,0,0,0
11019619,1/14/2018,3867,3659,5,6,6,0,0,7,4,3,0,0
11019656,1/14/2018,70414,205437,6,6,6,0,0,7,2,3,0,0
11019681,1/14/2018,3893,58289,6,6,0,0,0,3,4,0,0,0
11019683,1/14/2018,3631,380736,6,7,0,0,0,2,6,0,0,0
11019687,1/14/2018,182464,7681,6,6,6,0,0,7,3,2,0,0
11019691,1/14/2018,49944,70414,3,6,6,0,0,6,4,4,0,0
11019693,1/14/2018,3893,223620,6,6,0,0,0,3,2,0,0,0
11019694,1/14/2018,82019,3631,7,7,0,0,0,6,6,0,0,0
11019695,1/14/2018,4629,182464,7,6,0,0,0,6,2,0,0,0
11019696,1/14/2018,49944,3893,6,7,0,0,0,4,6,0,0,0
11019697,1/14/2018,4629,82019,2,6,7,0,0,6,1,6,0,0
11019698,1/14/2018,49944,4629,6,7,0,0,0,4,5,0,0,0
11163797,1/14/2018,4238,926490,6,3,6,0,0,4,6,4,0,0
11163798,1/14/2018,45637,197507,7,6,0,0,0,5,2,0,0,0
11163799,1/14/2018,4487,27176,6,6,0,0,0,4,4,0,0,0
11163800,1/14/2018,91084,28719,7,6,0,0,0,6,2,0,0,0
11163801,1/14/2018,4423,58365,6,7,0,0,0,3,5,0,0,0
11163805,1/14/2018,55401,9505,6,6,0,0,0,3,1,0,0,0
11163806,1/14/2018,4769,4117,2,6,6,0,0,6,4,2,0,0
11163807,1/14/2018,69297,811884,3,6,6,0,0,6,4,3,0,0
11163808,1/14/2018,51259,74928,7,6,0,0,0,6,1,0,0,0
11163809,1/14/2018,41750,91959,6,7,0,0,0,4,5,0,0,0
11163812,1/14/2018,27273,3746,7,6,0,0,0,6,3,0,0,0
11163813,1/14/2018,4238,45637,6,6,0,0,0,2,4,0,0,0
11163814,1/14/2018,4487,91084,4,6,6,0,0,6,4,2,0,0
11163817,1/14/2018,55401,4769,7,6,0,0,0,6,1,0,0,0
11163818,1/14/2018,51259,69297,2,6,6,0,0,6,3,1,0,0
11163820,1/14/2018,27273,10080,6,4,6,0,0,3,6,1,0,0
11163821,1/14/2018,4487,4238,6,7,0,0,0,3,6,0,0,0
11163822,1/14/2018,806774,4423,6,3,6,0,0,4,6,4,0,0
11163823,1/14/2018,51259,55401,6,6,0,0,0,0,2,0,0,0
11163824,1/14/2018,27273,41750,6,1,6,0,0,2,6,2,0,0
11163825,1/14/2018,4487,806774,6,6,0,0,0,4,3,0,0,0
11163826,1/14/2018,27273,51259,6,6,0,0,0,3,2,0,0,0
11163827,1/14/2018,27273,4487,6,7,0,0,0,1,5,0,0,0
11113901,1/18/2018,96338,230116,7,7,0,0,0,6,5,0,0,0
11113902,1/18/2018,206846,154139,6,6,0,0,0,3,4,0,0,0
11113906,1/18/2018,206846,96338,5,7,6,0,0,7,6,4,0,0
11113907,1/18/2018,167878,191801,6,7,0,0,0,3,6,0,0,0
11061500,1/21/2018,124998,82110,6,6,6,0,0,2,7,3,0,0
11061502,1/21/2018,115535,158197,7,2,6,0,0,5,6,4,0,0
11061503,1/21/2018,4024,125000,6,6,7,0,0,4,7,6,0,0
11061504,1/21/2018,380736,45590,4,6,6,0,0,6,2,4,0,0
11061506,1/21/2018,6263,216450,6,6,0,0,0,3,3,0,0,0
11061510,1/21/2018,52833,4129,4,6,6,0,0,6,3,4,0,0
11061511,1/21/2018,5246,82019,7,6,0,0,0,6,3,0,0,0
11061281,1/21/2018,4055,45637,6,7,0,0,0,1,6,0,0,0
11061284,1/21/2018,42658,42689,6,6,0,0,0,2,1,0,0,0
11061285,1/21/2018,411593,3942,6,6,0,0,0,3,4,0,0,0
11061286,1/21/2018,159642,208113,6,1,6,0,0,2,6,2,0,0
11061287,1/21/2018,124948,191106,6,6,0,0,0,1,3,0,0,0
11061292,1/21/2018,734160,54863,6,6,0,0,0,1,4,0,0,0
11061293,1/21/2018,369129,83043,7,2,6,0,0,5,6,2,0,0
11061294,1/21/2018,75066,841924,6,6,0,0,0,1,4,0,0,0
11061296,1/21/2018,42680,795528,6,6,6,0,0,7,4,4,0,0
11061299,1/21/2018,411593,159642,2,6,7,0,0,6,3,6,0,0
11061303,1/21/2018,369129,75066,6,6,0,0,0,4,1,0,0,0
11061304,1/21/2018,42680,58365,7,6,0,0,0,6,0,0,0,0
11061306,1/21/2018,124948,411593,6,6,0,0,0,4,4,0,0,0
11061307,1/21/2018,4378,734160,6,6,0,0,0,1,4,0,0,0
11061308,1/21/2018,42680,369129,5,6,6,0,0,7,4,2,0,0
11061310,1/21/2018,42680,4378,6,6,0,0,0,1,4,0,0,0
11061426,1/21/2018,159642,54109,6,3,7,0,0,4,6,5,0,0
11061429,1/21/2018,205032,83696,2,6,6,0,0,6,4,4,0,0
11061430,1/21/2018,51663,49984,1,7,6,0,0,6,5,3,0,0
11061431,1/21/2018,53058,3821,4,6,6,0,0,6,2,3,0,0
11061432,1/21/2018,5016,72311,7,6,0,0,0,6,2,0,0,0
11061437,1/21/2018,3759,172172,7,6,0,0,0,6,2,0,0,0
11061438,1/21/2018,3558,51487,6,6,0,0,0,1,4,0,0,0
11061439,1/21/2018,77973,7327,5,7,6,0,0,7,6,2,0,0
11061440,1/21/2018,4283,95524,6,6,0,0,0,3,2,0,0,0
11061441,1/21/2018,378338,89761,7,1,6,0,0,5,6,4,0,0
11061444,1/21/2018,51314,103421,7,4,6,0,0,6,6,1,0,0
11061446,1/21/2018,205032,51663,6,7,0,0,0,4,6,0,0,0
11061448,1/21/2018,53058,5016,6,6,0,0,0,3,4,0,0,0
11061450,1/21/2018,224562,51742,7,6,0,0,0,5,2,0,0,0
11061452,1/21/2018,4401,3963,7,7,0,0,0,5,6,0,0,0
11061454,1/21/2018,3558,3759,6,6,0,0,0,4,2,0,0,0
11061456,1/21/2018,4283,77973,7,4,6,0,0,5,6,2,0,0
11061458,1/21/2018,3887,378338,6,6,0,0,0,1,2,0,0,0
11061460,1/21/2018,51314,205032,6,6,0,0,0,2,2,0,0,0
11061462,1/21/2018,224562,53058,6,7,0,0,0,4,5,0,0,0
11061464,1/21/2018,3558,4401,6,6,0,0,0,4,4,0,0,0
11061466,1/21/2018,3887,4283,6,6,6,0,0,7,1,4,0,0
11061468,1/21/2018,51314,224562,6,6,0,0,0,3,3,0,0,0
11061470,1/21/2018,3887,3558,6,5,6,0,0,4,7,3,0,0
11061472,1/21/2018,51314,3887,6,6,0,0,0,1,2,0,0,0
11061710,1/21/2018,3839,74561,6,7,6,0,0,7,5,1,0,0
11061712,1/21/2018,3775,27191,4,6,6,0,0,6,3,2,0,0
11061512,1/21/2018,70414,115506,6,6,0,0,0,4,2,0,0,0
11061514,1/21/2018,77968,51313,6,6,6,0,0,7,3,3,0,0
11061516,1/21/2018,3893,4123,6,6,0,0,0,3,4,0,0,0
11061519,1/21/2018,52847,3897,6,7,0,0,0,1,6,0,0,0
11061520,1/21/2018,124998,3652,6,6,0,0,0,4,1,0,0,0
11061524,1/21/2018,4024,380736,6,6,0,0,0,4,4,0,0,0
11061525,1/21/2018,6263,67428,6,6,0,0,0,1,1,0,0,0
11061529,1/21/2018,5246,70414,6,6,7,0,0,7,4,5,0,0
11061531,1/21/2018,77968,3893,3,7,6,0,0,6,5,4,0,0
11061532,1/21/2018,49944,52847,6,7,0,0,0,2,5,0,0,0
11061536,1/21/2018,4024,6263,7,6,0,0,0,5,4,0,0,0
11061538,1/21/2018,5246,52833,6,7,7,0,0,7,6,6,0,0
11061539,1/21/2018,49944,77968,5,6,6,0,0,7,4,3,0,0
11061541,1/21/2018,4024,124998,6,6,0,0,0,3,4,0,0,0
11061543,1/21/2018,49944,5246,6,3,6,0,0,2,6,4,0,0
11061544,1/21/2018,49944,4024,6,6,7,0,0,3,7,6,0,0
11061566,1/21/2018,216450,58289,6,1,6,0,0,4,6,3,0,0
11061567,1/21/2018,67428,82110,6,7,7,0,0,7,5,5,0,0
11061591,1/21/2018,125233,52868,6,6,0,0,0,1,4,0,0,0
11061592,1/21/2018,182461,65230,6,6,0,0,0,1,3,0,0,0
11061593,1/21/2018,3894,49899,7,6,0,0,0,6,4,0,0,0
11061595,1/21/2018,70784,90462,6,6,0,0,0,4,2,0,0,0
11061596,1/21/2018,207673,4060,6,6,0,0,0,3,2,0,0,0
11061598,1/21/2018,55027,5090,6,6,0,0,0,3,1,0,0,0
11061601,1/21/2018,3626,28527,6,6,0,0,0,2,0,0,0,0
11061604,1/21/2018,49869,51315,6,6,0,0,0,0,1,0,0,0
11061605,1/21/2018,42681,86388,6,6,0,0,0,3,2,0,0,0
11061606,1/21/2018,182461,125233,6,6,0,0,0,3,3,0,0,0
11061607,1/21/2018,3894,3771,6,6,0,0,0,3,2,0,0,0
11061608,1/21/2018,70784,207673,6,3,6,0,0,2,6,3,0,0
11061609,1/21/2018,3907,55027,7,6,0,0,0,6,1,0,0,0
11061611,1/21/2018,3626,51290,6,6,0,0,0,3,3,0,0,0
11061612,1/21/2018,49869,4019,6,7,0,0,0,2,5,0,0,0
11061714,1/21/2018,56440,4733,6,6,0,0,0,1,4,0,0,0
11061716,1/21/2018,51245,3775,5,7,6,0,0,7,5,4,0,0
11061717,1/21/2018,207050,56440,6,7,0,0,0,3,5,0,0,0
11061718,1/21/2018,3839,51245,3,6,7,0,0,6,1,5,0,0
11061719,1/21/2018,207050,3839,6,3,7,0,0,3,6,6,0,0
11061779,1/21/2018,4484,223620,6,6,0,0,0,2,3,0,0,0
11061782,1/21/2018,207045,28528,6,6,0,0,0,0,2,0,0,0
11061787,1/21/2018,64675,3763,6,7,0,0,0,3,5,0,0,0
11061790,1/21/2018,75587,87178,6,4,6,0,0,1,6,3,0,0
11061793,1/21/2018,4484,4190,6,6,0,0,0,2,4,0,0,0
11061796,1/21/2018,206792,87199,6,4,6,0,0,2,6,4,0,0
11061797,1/21/2018,64675,53939,6,6,0,0,0,4,2,0,0,0
11061800,1/21/2018,207045,4484,7,6,0,0,0,5,3,0,0,0
11061801,1/21/2018,206792,4647,6,6,0,0,0,2,3,0,0,0
11061802,1/21/2018,64675,75587,6,6,0,0,0,3,1,0,0,0
11061803,1/21/2018,191170,207045,6,6,0,0,0,4,3,0,0,0
11061804,1/21/2018,64675,206792,7,6,0,0,0,6,1,0,0,0
11061805,1/21/2018,64675,191170,6,6,0,0,0,4,0,0,0,0
11061854,1/21/2018,4756,67412,6,6,0,0,0,4,0,0,0,0
11061855,1/21/2018,196997,374220,6,6,0,0,0,3,1,0,0,0
11061859,1/21/2018,3524,64566,6,6,0,0,0,3,2,0,0,0
11061861,1/21/2018,4722,51639,6,1,6,0,0,1,6,3,0,0
11061866,1/21/2018,45583,4837,6,7,0,0,0,3,5,0,0,0
11061867,1/21/2018,51938,51206,6,6,0,0,0,4,1,0,0,0
11061873,1/21/2018,4756,196997,7,5,6,0,0,6,7,4,0,0
11061881,1/21/2018,59385,3856,6,7,0,0,0,1,6,0,0,0
11061883,1/21/2018,206800,3535,6,6,0,0,0,3,2,0,0,0
11061885,1/21/2018,45583,51938,6,6,0,0,0,3,1,0,0,0
11061887,1/21/2018,806315,28096,6,6,0,0,0,4,3,0,0,0
11061889,1/21/2018,206798,4756,2,6,7,0,0,6,2,5,0,0
11061891,1/21/2018,4722,3524,7,6,0,0,0,6,2,0,0,0
11061893,1/21/2018,206800,59385,6,7,0,0,0,1,5,0,0,0
11061895,1/21/2018,45583,806315,6,6,0,0,0,2,3,0,0,0
11061897,1/21/2018,206798,4722,3,6,7,0,0,6,1,5,0,0
11061898,1/21/2018,206800,45583,6,4,6,0,0,3,6,4,0,0
11061899,1/21/2018,206798,206800,3,6,6,0,0,6,2,3,0,0
11061613,1/21/2018,182461,42681,1,7,6,0,0,6,6,3,0,0
11061614,1/21/2018,70784,3894,6,7,7,0,0,7,6,6,0,0
11061616,1/21/2018,3626,49869,7,6,0,0,0,5,4,0,0,0
11061617,1/21/2018,182461,70784,6,4,6,0,0,4,6,2,0,0
11061618,1/21/2018,3907,3626,6,4,7,0,0,1,6,5,0,0
11061619,1/21/2018,182461,3907,6,6,0,0,0,3,4,0,0,0
11061642,1/21/2018,51290,6819,6,6,6,0,0,3,7,0,0,0
11061654,1/21/2018,4019,4752,4,7,6,0,0,6,5,4,0,0
11061668,1/21/2018,4019,53320,6,6,6,0,0,4,7,2,0,0
11061670,1/21/2018,182461,4352,6,6,0,0,0,2,1,0,0,0
11109546,1/27/2018,96338,191801,7,6,0,0,0,5,3,0,0,0
11109594,1/27/2018,96338,221235,6,6,0,0,0,2,1,0,0,0
11109615,1/27/2018,206846,177312,6,6,0,0,0,3,4,0,0,0
11109616,1/27/2018,273950,244631,2,6,6,0,0,6,3,2,0,0
11109621,1/27/2018,96338,206846,7,5,6,0,0,5,7,4,0,0
11109622,1/27/2018,96338,273950,7,6,0,0,0,6,4,0,0,0
11045480,1/28/2018,4205,217470,6,6,6,0,0,1,1,1,0,0
11045481,1/28/2018,3702,298703,6,7,6,0,0,2,6,3,0,0
11045482,1/28/2018,3495,52341,7,6,6,0,0,5,4,1,0,0
11045483,1/28/2018,3654,3488,3,2,7,6,6,6,6,6,2,4
11045484,1/28/2018,235621,224142,2,6,5,6,11,6,3,7,4,9
11045485,1/28/2018,95161,54111,6,3,6,7,11,3,6,7,5,9
11045486,1/28/2018,3572,207034,7,6,6,0,0,6,3,4,0,0
11045487,1/28/2018,3712,3700,6,3,6,6,0,4,6,3,3,0
11045488,1/28/2018,217512,4726,7,4,7,6,0,5,6,5,1,0
11045489,1/28/2018,3464,4151,7,6,6,0,0,5,4,3,0,0
11045490,1/28/2018,3943,46561,6,3,6,7,6,7,6,3,5,3
11045491,1/28/2018,3620,253195,7,6,6,0,0,5,4,3,0,0
11045492,1/28/2018,3564,3465,7,6,7,0,0,6,3,5,0,0
11045493,1/28/2018,3698,3679,6,5,3,7,6,3,7,6,5,2
11045494,1/28/2018,3498,3688,6,6,4,6,6,4,3,6,7,1
11045495,1/28/2018,3871,3982,6,6,4,7,0,2,2,6,6,0
11045496,1/28/2018,3469,51289,6,6,6,0,0,3,2,1,0,0
11045497,1/28/2018,151401,54846,6,6,4,6,0,4,3,6,1,0
11045498,1/28/2018,3961,3741,7,6,6,0,0,6,4,3,0,0
11045499,1/28/2018,53840,3560,7,6,6,6,6,5,7,2,7,2
11045500,1/28/2018,51296,212029,6,6,6,0,0,1,2,4,0,0
11045501,1/28/2018,3960,4445,6,4,6,6,6,7,6,2,3,4
11045502,1/28/2018,83218,94283,6,6,7,0,0,1,3,6,0,0
11045503,1/28/2018,200425,5164,6,6,6,0,0,4,4,1,0,0
11045504,1/28/2018,51297,3695,6,6,3,6,6,7,3,6,3,4
11045505,1/28/2018,3828,207037,6,6,5,7,0,2,1,7,6,0
11045506,1/28/2018,224134,3772,6,6,2,6,0,3,4,6,3,0
11045507,1/28/2018,3605,49953,6,6,6,7,0,4,4,7,6,0
11045508,1/28/2018,204410,3959,6,2,6,1,6,3,6,0,6,2
11045509,1/28/2018,3867,93116,3,6,6,6,0,6,4,2,2,0
11045510,1/28/2018,3686,52337,7,6,7,0,0,6,3,6,0,0
11045511,1/28/2018,4073,3721,6,7,5,6,0,1,6,7,3,0
11045512,1/28/2018,4515,4417,6,6,6,0,0,4,4,4,0,0
11045513,1/28/2018,4193,4504,6,6,7,6,0,7,3,6,2,0
11045514,1/28/2018,3901,51330,6,6,6,0,0,4,3,3,0,0
11045515,1/28/2018,3701,52886,6,6,6,0,0,4,4,4,0,0
11045516,1/28/2018,3587,206796,6,7,7,0,0,1,5,5,0,0
11045517,1/28/2018,53149,212742,6,6,6,0,0,0,3,4,0,0
11045518,1/28/2018,4560,3475,6,7,6,0,0,4,6,2,0,0
11045519,1/28/2018,200399,49955,6,6,2,7,0,3,4,6,6,0
11045520,1/28/2018,3478,3696,6,6,6,0,0,1,2,4,0,0
11045521,1/28/2018,3993,240231,6,7,6,0,0,3,6,4,0,0
11045522,1/28/2018,3711,95506,6,6,6,6,0,3,7,3,3,0
11045523,1/28/2018,206806,34037,6,6,6,0,0,2,3,4,0,0
11045525,1/28/2018,53374,28081,6,6,7,6,0,2,7,6,4,0
11045526,1/28/2018,3608,3878,6,6,6,0,0,3,3,1,0,0
11045527,1/28/2018,52294,3644,6,7,7,0,0,1,6,5,0,0
11045528,1/28/2018,4372,3619,6,6,6,6,0,7,3,2,4,0
11045529,1/28/2018,3866,3853,6,7,6,6,0,7,6,4,1,0
11045530,1/28/2018,3503,3476,6,6,6,0,0,4,4,4,0,0
11045531,1/28/2018,3570,3567,6,6,7,0,0,4,4,5,0,0
11045533,1/28/2018,206781,3499,6,6,6,6,0,0,7,1,4,0
11045534,1/28/2018,54351,3718,7,7,6,0,0,6,6,4,0,0
11045535,1/28/2018,5059,224678,6,6,6,0,0,3,4,3,0,0
11045536,1/28/2018,3687,3481,6,6,6,0,0,3,4,2,0,0
11045537,1/28/2018,3659,3761,6,6,4,7,0,2,3,6,5,0
11045538,1/28/2018,4441,51293,6,6,4,3,6,3,1,6,6,3
11045539,1/28/2018,3723,3832,6,7,6,7,0,7,5,4,6,0
11045540,1/28/2018,3468,943670,6,6,7,0,0,1,4,5,0,0
11045541,1/28/2018,66480,3868,6,7,6,7,0,3,5,7,5,0
11045542,1/28/2018,207438,57534,6,6,6,0,0,1,2,4,0,0
11045543,1/28/2018,3456,606930,6,6,6,0,0,3,4,3,0,0
11045544,1/28/2018,4205,3702,6,6,7,0,0,3,4,6,0,0
11045545,1/28/2018,3654,3495,7,3,6,6,0,5,6,4,1,0
11045546,1/28/2018,235621,95161,6,6,6,0,0,4,2,3,0,0
11045547,1/28/2018,3572,3712,7,6,6,0,0,6,3,4,0,0
11045549,1/28/2018,3620,3943,7,6,6,3,6,5,4,7,6,2
11045550,1/28/2018,3698,3564,6,7,6,0,0,4,6,4,0,0
11045551,1/28/2018,3871,3498,6,7,6,0,0,1,5,2,0,0
11045552,1/28/2018,3469,151401,4,6,6,0,8,6,2,4,6,6
11045553,1/28/2018,53840,3961,6,6,6,6,0,4,7,4,2,0
11045554,1/28/2018,51296,3960,7,6,7,0,0,5,4,6,0,0
11045555,1/28/2018,200425,83218,3,6,1,7,7,6,3,6,6,5
11045556,1/28/2018,51297,3828,6,6,6,0,0,2,2,4,0,0
11045557,1/28/2018,224134,3605,7,6,6,0,0,5,1,3,0,0
11045558,1/28/2018,3867,204410,6,6,6,0,0,1,3,4,0,0
11045559,1/28/2018,3686,4073,7,6,7,4,12,6,7,5,6,10
11045560,1/28/2018,4515,4193,6,3,6,6,6,7,6,3,2,3
11045561,1/28/2018,3701,3901,6,7,5,6,0,3,6,7,3,0
11045562,1/28/2018,3478,3993,4,6,6,6,0,6,3,1,3,0
11045563,1/28/2018,206806,3711,6,6,7,0,0,4,2,6,0,0
11045564,1/28/2018,53449,53374,7,6,6,0,0,6,1,1,0,0
11045565,1/28/2018,3866,4372,1,7,6,7,0,6,6,1,6,0
11045566,1/28/2018,3570,3503,2,6,6,6,0,6,3,4,1,0
11045567,1/28/2018,3474,206781,6,2,6,6,0,3,6,2,3,0
11045568,1/28/2018,3659,3687,6,7,4,6,0,4,6,6,2,0
11045569,1/28/2018,4441,3723,6,7,1,7,0,2,5,6,5,0
11045570,1/28/2018,3468,66480,6,6,6,0,0,2,2,3,0,0
11045571,1/28/2018,60157,729006,6,3,7,0,0,4,6,6,0,0
11045572,1/28/2018,3884,28094,3,6,6,0,0,6,3,4,0,0
11045573,1/28/2018,46561,51794,6,6,0,0,0,2,4,0,0,0
11045574,1/28/2018,3766,3981,6,6,7,0,0,7,4,6,0,0
11045575,1/28/2018,4633,3863,7,6,0,0,0,6,3,0,0,0
11045576,1/28/2018,51289,55282,6,4,7,0,0,4,6,6,0,0
11045577,1/28/2018,4348,5218,6,5,6,0,0,1,7,2,0,0
11045578,1/28/2018,3882,49954,6,7,0,0,0,3,6,0,0,0
11045579,1/28/2018,52598,3927,6,7,0,0,0,3,6,0,0,0
11045580,1/28/2018,34191,3673,7,3,6,0,0,6,6,3,0,0
11045581,1/28/2018,240231,3533,6,6,0,0,0,2,4,0,0,0
11045582,1/28/2018,4047,27335,6,6,6,0,0,4,7,4,0,0
11045583,1/28/2018,3713,9705,7,6,0,0,0,6,3,0,0,0
11045584,1/28/2018,173321,3790,4,7,6,0,0,6,6,2,0,0
11045585,1/28/2018,49875,49948,3,6,7,0,0,6,3,6,0,0
11045586,1/28/2018,54111,3745,6,5,7,0,0,2,7,6,0,0
11045587,1/28/2018,3982,3862,7,7,0,0,0,5,6,0,0,0
11045589,1/28/2018,3666,55419,7,6,0,0,0,6,4,0,0,0
11045590,1/28/2018,28718,3994,6,7,6,0,0,7,6,2,0,0
11045591,1/28/2018,198546,45571,6,6,6,0,0,1,7,4,0,0
11045592,1/28/2018,207039,3534,6,6,6,0,0,2,7,3,0,0
11045593,1/28/2018,87175,4464,7,6,0,0,0,6,4,0,0,0
11045594,1/28/2018,5164,3597,7,6,0,0,0,6,2,0,0,0
11045595,1/28/2018,4193,218159,6,7,0,0,0,3,5,0,0,0
11045596,1/28/2018,3482,76531,4,6,6,0,0,6,1,2,0,0
11045597,1/28/2018,73237,3699,6,3,6,0,0,3,6,3,0,0
11045598,1/28/2018,52886,4021,5,6,7,0,0,7,3,6,0,0
11045599,1/28/2018,3758,3946,6,6,0,0,0,2,2,0,0,0
11045600,1/28/2018,151401,10019,6,6,0,0,0,1,0,0,0,0
11045601,1/28/2018,207053,4171,6,5,7,0,0,2,7,5,0,0
11045602,1/28/2018,3487,65365,7,7,0,0,0,6,5,0,0,0
11045603,1/28/2018,55908,55210,6,1,6,0,0,3,6,3,0,0
11045604,1/28/2018,4169,58228,6,7,0,0,0,2,6,0,0,0
11045605,1/28/2018,4630,3680,6,7,0,0,0,3,6,0,0,0
11045606,1/28/2018,54846,5069,6,7,0,0,0,2,6,0,0,0
11045607,1/28/2018,4225,4957,6,7,0,0,0,1,6,0,0,0
11045608,1/28/2018,206329,109223,7,4,7,0,0,6,6,6,0,0
11045609,1/28/2018,3967,3739,6,7,0,0,0,1,6,0,0,0
11045610,1/28/2018,3688,3734,6,3,6,0,0,3,6,3,0,0
11045612,1/28/2018,4537,52976,7,3,6,0,0,6,6,3,0,0
11045613,1/28/2018,54883,67610,6,7,0,0,0,4,6,0,0,0
11045614,1/28/2018,95161,4072,4,6,6,0,0,6,1,4,0,0
11045615,1/28/2018,66480,3915,7,6,0,0,0,5,3,0,0,0
11045616,1/28/2018,3850,3623,6,6,0,0,0,4,3,0,0,0
11045617,1/28/2018,50772,4508,6,7,7,0,0,7,6,6,0,0
11045618,1/28/2018,3724,3881,6,6,0,0,0,1,3,0,0,0
11045619,1/28/2018,3605,55849,7,5,7,0,0,5,7,5,0,0
11045620,1/28/2018,256513,142094,4,7,6,0,0,6,6,4,0,0
11045621,1/28/2018,802298,4299,6,3,6,0,0,3,6,3,0,0
11045622,1/28/2018,3725,206794,3,7,6,0,0,6,6,3,0,0
11045623,1/28/2018,4622,28097,6,6,0,0,0,4,3,0,0,0
11045624,1/28/2018,3799,224389,6,6,6,0,0,7,2,4,0,0
11045625,1/28/2018,5055,56303,7,6,0,0,0,6,1,0,0,0
11045626,1/28/2018,51330,3791,7,6,0,0,0,6,2,0,0,0
11045627,1/28/2018,3741,9997,1,6,6,0,0,6,3,4,0,0
11045628,1/28/2018,57433,230361,6,4,7,0,0,2,6,5,0,0
11045629,1/28/2018,4331,196974,7,7,0,0,0,6,6,0,0,0
11045630,1/28/2018,3718,49930,7,6,0,0,0,6,4,0,0,0
11045631,1/28/2018,3619,3460,4,7,6,0,0,6,6,3,0,0
11045633,1/28/2018,54552,4142,6,7,0,0,0,4,5,0,0,0
11045634,1/28/2018,3948,3671,7,6,0,0,0,6,2,0,0,0
11045635,1/28/2018,3884,60157,7,0,6,0,0,6,6,4,0,0
11045636,1/28/2018,46561,3766,3,6,6,0,0,6,3,3,0,0
11045637,1/28/2018,51289,4633,6,6,7,0,0,7,4,5,0,0
11045638,1/28/2018,3882,4348,6,6,0,0,0,3,0,0,0,0
11045639,1/28/2018,52598,34191,5,6,6,0,0,7,3,4,0,0
11045640,1/28/2018,240231,4047,6,6,0,0,0,2,2,0,0,0
11045641,1/28/2018,3713,173321,6,6,0,0,0,3,4,0,0,0
11045642,1/28/2018,54111,49875,4,6,6,0,0,6,3,0,0,0
11045643,1/28/2018,3982,51433,6,6,7,0,0,1,7,5,0,0
11045644,1/28/2018,28718,3666,6,7,0,0,0,4,6,0,0,0
11045645,1/28/2018,207039,198546,6,6,0,0,0,4,2,0,0,0
11045646,1/28/2018,5164,87175,6,7,0,0,0,1,6,0,0,0
11045647,1/28/2018,4193,3482,6,7,0,0,0,2,5,0,0,0
11045648,1/28/2018,52886,73237,7,6,0,0,0,6,3,0,0,0
11045649,1/28/2018,151401,3758,6,6,0,0,0,2,2,0,0,0
11045651,1/28/2018,4169,55908,7,6,0,0,0,5,0,0,0,0
11045652,1/28/2018,54846,4630,6,6,6,0,0,7,3,3,0,0
11045653,1/28/2018,206329,4225,4,7,6,0,0,6,6,4,0,0
11045654,1/28/2018,3688,3967,3,6,7,0,0,6,4,6,0,0
11045655,1/28/2018,27182,4537,6,6,0,0,0,3,2,0,0,0
11045656,1/28/2018,95161,54883,7,6,0,0,0,5,3,0,0,0
11045657,1/28/2018,66480,3850,6,7,0,0,0,3,6,0,0,0
11045658,1/28/2018,3724,50772,6,6,7,0,0,0,7,6,0,0
11045659,1/28/2018,3605,256513,5,6,7,0,0,7,3,5,0,0
11045660,1/28/2018,802298,3725,4,7,6,0,0,6,6,3,0,0
11045661,1/28/2018,3799,4622,6,6,6,0,0,3,7,4,0,0
11045662,1/28/2018,51330,5055,6,6,0,0,0,2,3,0,0,0
11045663,1/28/2018,3741,57433,6,6,0,0,0,0,2,0,0,0
11045664,1/28/2018,3718,4331,6,7,0,0,0,2,5,0,0,0
11045666,1/28/2018,3948,54552,6,6,0,0,0,3,4,0,0,0
11045667,1/28/2018,46561,3884,3,7,6,0,0,6,6,4,0,0
11045668,1/28/2018,51289,3882,4,6,6,0,0,6,2,2,0,0
11045669,1/28/2018,240231,52598,7,6,0,0,0,5,2,0,0,0
11045670,1/28/2018,54111,3713,7,6,0,0,0,5,1,0,0,0
11045671,1/28/2018,3982,28718,6,4,6,0,0,4,6,4,0,0
11045672,1/28/2018,5164,207039,6,7,0,0,0,4,6,0,0,0
